가게이름,카테고리,전체평점,평점건수,리뷰수,영업상태,영업시간,주소,지번,,연락처,홈페이지,리뷰작성자,작성자리뷰작성수,작성자평균평점,팔로워,리뷰평점,리뷰작성일,리뷰내용,리뷰이미지,
계속 쪼르면,분식,4.4,"77
개","29
개",,휴무일내일 11:00 오픈매주 월요일 휴무월(11/3)휴무일화(11/4)11:00 ~ 21:00수(11/5)11:00 ~ 21:00목(11/6)11:00 ~ 21:00금(11/7)11:00 ~ 21:00토(11/8)11:00 ~ 21:00일(11/9)11:00 ~ 21:00수정제안,인천 미추홀구 인하로 인하대점 101-1 1층 (우)22207,용현동 187-41,,328766970,"https://jjormyun.com/
수정제안","
갸은",13,4.9,0,5,2021.04.20.,직원분도 친절하시고 음식도 전반적으로 다 맛있어요ㅎㅎ 친구랑 배부르게 먹고왔어요:) ,,https://place.map.kakao.com/1520013038#review
계속 쪼르면,분식,4.4,"77
개","29
개",,휴무일내일 11:00 오픈매주 월요일 휴무월(11/3)휴무일화(11/4)11:00 ~ 21:00수(11/5)11:00 ~ 21:00목(11/6)11:00 ~ 21:00금(11/7)11:00 ~ 21:00토(11/8)11:00 ~ 21:00일(11/9)11:00 ~ 21:00수정제안,인천 미추홀구 인하로 인하대점 101-1 1층 (우)22207,용현동 187-41,,328766970,"https://jjormyun.com/
수정제안","
강유정",6,5,0,5,2021.04.20.,"너무 맛있어요 
국물떡볶이 좋아하는데 국물도 너무 맛있고 수저로 떡이랑 같이 떠먹는게 좋아요~ 
멀지 ... 더보기",https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ffd4bff1262fb9773e49266befb172c74c3437e17%3Foriginal,https://place.map.kakao.com/1520013038#review
계속 쪼르면,분식,4.4,"77
개","29
개",,휴무일내일 11:00 오픈매주 월요일 휴무월(11/3)휴무일화(11/4)11:00 ~ 21:00수(11/5)11:00 ~ 21:00목(11/6)11:00 ~ 21:00금(11/7)11:00 ~ 21:00토(11/8)11:00 ~ 21:00일(11/9)11:00 ~ 21:00수정제안,인천 미추홀구 인하로 인하대점 101-1 1층 (우)22207,용현동 187-41,,328766970,"https://jjormyun.com/
수정제안","
조은경",18,4.9,0,5,2021.04.20.,"떡볶이 정말 좋아하는데 여긴 진짜 맛있네요
자극적이지 않고 어묵에서 나오는 국물이 시원해서
넘 맛있어요~ ",,https://place.map.kakao.com/1520013038#review
계속 쪼르면,분식,4.4,"77
개","29
개",,휴무일내일 11:00 오픈매주 월요일 휴무월(11/3)휴무일화(11/4)11:00 ~ 21:00수(11/5)11:00 ~ 21:00목(11/6)11:00 ~ 21:00금(11/7)11:00 ~ 21:00토(11/8)11:00 ~ 21:00일(11/9)11:00 ~ 21:00수정제안,인천 미추홀구 인하로 인하대점 101-1 1층 (우)22207,용현동 187-41,,328766970,"https://jjormyun.com/
수정제안",,,,,,,,,https://place.map.kakao.com/1520013038#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
스카이",137,4.3,7,5,2025.09.12.,"맛있어요.
 ",,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
^♡^",2,5,0,5,2025.09.12.,"맛있어요.
친절하시고 
카래양도 많... 더보기",,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
고은찬",45,5,0,5,2024.03.22.,인하대 후문 카레 고트 ,https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3bef7b882d6a2684b68aea17e0695a258cb6fed2%3Foriginal,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
彬",47,4.3,7,5,2024.02.23.,인후에서 이만한 카레집 없음. 다만 영업시간을 잘 보고 갈 것. ,,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
박마스",22,3.8,2,5,2023.05.07.,,,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
하예성",313,3.6,17,2,2022.10.26.,,,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
냠",1,1,0,1,2022.06.11.,영업중이라그래서 왔는데 문닫혀있어요 ,,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
mok",32,4.7,1,5,2021.12.05.,카레 먹으러 재방문 하는 곳은 여기가 처음 ,,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
호기심고양이",24,4.4,0,5,2021.09.10.,"가서 먹어도, 배달해 먹어도 정말 맛있어요. 인하대 대표 맛집이라고 자신있게 말할 수 있을 것 같아요.

... 더보기",https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa69e698c7c3359cd373b33556b87ded7890d5dff%3Foriginal,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
솔직하게",56,4.1,1,5,2020.10.22.,,,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
율",12,4.3,2,5,2020.04.23.,카라아게카레가 맛있었어요 최고에요 ,,https://place.map.kakao.com/649088176#review
고양이눈,일식,4.4,"12
개","19
개",영업 전,영업 전11:00 오픈월(11/3)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임화(11/4)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임수(11/5)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임목(11/6)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임금(11/7)11:00 ~ 20:2015:00 ~ 17:00 브레이크타임토(11/8)휴무일일(11/9)휴무일수정제안,인천 미추홀구 인하로 인하대점67번길 6-11 2층 (우)22207,용현동 193-3,,,"웹사이트를 알려주세요
수정제안","
ㅇㄱ",30,3.7,1,5,2018.09.05.,맛있어요 ,,https://place.map.kakao.com/649088176#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
Lovely",502,4.5,168,5,2025.05.29.,맛있어여 가성비 굿!!! ,https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F68bf0ae2f076b69d9b9813a8669c43310bbc612d%3Foriginal,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
hihi",24,4.3,1,5,2025.04.14.,와 미쳤음 존맛탱 ,,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
군침받침대",18,4.9,0,5,2025.03.05.,"2명이서 인원 수만큼 시켰는데 이상하게 양이 개많아요 그래서 볶음밥 먹기 실패
맛은 평타인데 가격 생각하면 엎드려 절하고 먹긴 해야죠
다른 곳 1... 더보기",https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F251f5b212b0af3bc4ca4133491b625e582c933b3%3Foriginal,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
최선",86,4,1,5,2024.09.09.,"2인분에 만오천원...
갓해자
양도 겁나많음... 더보기",,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
진짜임",20,3.4,1,3,2024.09.01.,평타 ,,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
sangkeek",30,4.5,0,5,2024.07.23.,불닭볶음면 닭갈비 번전. 너↗?무 마시뜸.  ,https://img1.kakaocdn.net/cthumb/local/C280x280.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F42205a13b0978192c94ba1cc1a2993ec2d1ab572%3Foriginal,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
박재원",7,4.4,1,5,2024.07.19.,넘맛있어용ㅇ~ ,,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
김혜정",28,4.5,2,5,2024.06.20.,"2명이서 진짜 배터지게 먹고
나온것같아요~~양 무지많고 양념 진쫘맛있어요
글고 주인어머님... 더보기",,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
이혜진",2,5,0,5,2023.12.23.,,,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
이열칠석",105,3.7,2,4,2023.05.04.,,,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
디오니소스",3,3.3,0,5,2023.03.28.,맛있고 사장님이 친절해요 ,,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
감자",6,3.7,0,5,2023.03.28.,즁말 맛있어요 ,,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
daeat",244,4,10,5,2023.03.04.,가격 대비 여기 만한 곳이 없다. 인후 닭갈비집은 여기임. 벌써 10년째 다니는 중 ,,https://place.map.kakao.com/27405948#review
일미닭갈비파전 인하대점,닭요리,4.8,"16
개","40
개",영업 중,영업 중22:30 까지월(11/3)10:30 ~ 22:3021:30 라스트오더화(11/4)10:30 ~ 22:3021:30 라스트오더수(11/5)10:30 ~ 22:3021:30 라스트오더목(11/6)10:30 ~ 22:3021:30 라스트오더금(11/7)10:30 ~ 22:3021:30 라스트오더토(11/8)10:30 ~ 22:3021:30 라스트오더일(11/9)10:30 ~ 22:3021:30 라스트오더수정제안,인천 미추홀구 경인남길30번길 58 2층 (우)22207,용현동 188-16,,328752032,"웹사이트를 알려주세요
수정제안","
3점평범4점맛있5점최고",518,3.8,199,4,2022.02.03.,인후에서 제일 좋아하는 닭갈비집 ,,https://place.map.kakao.com/27405948#review
