가게이름,카테고리,전체평점,평점건수,리뷰수,리뷰작성자,리뷰작성일,작성자리뷰작성수,작성자평균평점,리뷰평점,리뷰내용,X3_Sentiment,X1_Organic_Count,X2_Ad_Count,X1_Organic_Ratio,X2_Ad_Ratio,X1_Organic_Flag,X2_Ad_Flag,X4_Specificity,X5_rating_mean,X6_review_num,X7_content_sim,X8_Is_Viral,label,is_StrongLabeled,validated_label,ad_prob,ad_pred
더진국 수육국밥 인하대점,국밥,2.5,19,0,Gahoo,2025-03-01,4.0,3.8,4.0,인하대 근처에서 일하는 아재 입맛에는 잘 맞아요. ,0.6311036348342896,0,2,0.0,0.2857142857142857,0,1,28,3.8,4.0,0.0,0,-1.0,False,,0.0931255173141158,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,닥터장,2024-06-06,292.0,2.5,2.0,"프랜차이즈 맛 그 자체, 24시간 운영은 좋음 ",0.511777937412262,0,0,0.0,0.0,0,0,26,2.5,292.0,0.0284263335509872,0,0.0,False,,0.08451693366111138,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,신나래,2024-02-09,392.0,4.8,5.0,내부가 깔끔하고 국밥류가 맛있어요♥? ,0.5077126622200012,0,0,0.0,0.0,0,0,21,4.8,392.0,0.0184330296751363,0,0.0,True,,0.08645370404095051,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,노르웨이의 숲,2023-02-15,37.0,3.4,1.0,손님이 아니라 사고치고 온 아들새끼 대하듯이 대하셔서 1차 불쾌함.수육국밥이랑 순댓국밥시켰늗데 수육에서는 고무같은 이상한 맛이 좀... 더보기,0.1896520107984542,1,0,0.0625,0.0,1,0,79,3.4,37.0,0.0,0,0.0,False,,0.08311655567650622,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,하예성,2022-12-02,313.0,3.6,1.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.6,313.0,1.0,0,0.0,False,,0.0829098939717547,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,가성비대학생,2022-06-20,98.0,3.6,2.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.6,98.0,0.0012254901960784,0,0.0,False,,0.08256167771017338,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,.,2022-05-15,712.0,4.6,5.0,국밥존맛 ,0.5,0,0,0.0,0.0,0,0,5,3.4,55.0,0.0202690769996144,0,-1.0,False,,0.08262442255884592,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,수안딴,2022-04-17,3.0,2.3,1.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,2.3,3.0,0.0,0,0.0,False,,0.08360740385063917,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,.,2021-12-27,63.0,3.3,1.0,"국밥 맛은 괜찮지만위생은 의심 해봐야먹다 냉면에서 머리카락 나옴,, ",0.8732081651687622,0,0,0.0,0.0,0,0,38,3.4,55.0,0.0202690769996144,0,0.0,False,,0.08491370295868883,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,hd,2021-10-26,374.0,4.3,5.0,반찬들 죤맛 ,0.5,1,0,0.5,0.0,1,0,7,4.3,374.0,0.0,0,-1.0,False,,0.0855152620430067,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,이가원,2021-04-12,17.0,3.9,1.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.9,17.0,0.0,0,0.0,False,,0.083390669622015,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,쿼카,2020-09-05,201.0,4.1,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.1,201.0,0.5357142857142857,0,-1.0,False,,0.08315730862295523,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,ㅋㅎㅎ,2019-11-22,381.0,4.3,4.0,순대국은 그냥 그런데 숯불갈비냉면 맛있어요불향 많이 남여름철 냉방 매우 쎔 ,0.7969471216201782,0,0,0.0,0.0,0,0,42,4.3,381.0,0.0681318681318681,0,-1.0,False,,0.08591277118907051,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,옴뇸뇸,2019-08-31,80.0,3.4,2.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.4,80.0,0.5,0,0.0,False,,0.0827162565474134,0
더진국 수육국밥 인하대점,국밥,2.5,19,0,응애,2019-08-16,22.0,4.8,5.0,직화비빔냉면최고 ,0.5,0,0,0.0,0.0,0,0,9,4.7,15.0,0.0,0,-1.0,False,,0.08995285879325106,0
성화해장국 인하점,해장국,4.6,25,15,다녀왔어요,2025-10-16,46.0,4.3,4.0,솔직히 여기 위생은 좀 그런데 맛이;;;;;한 술 뜨면 주변 환경 신경 안 쓰임국밥 1티어임 ㄱㄱ ,0.6037890911102295,0,0,0.0,0.0,0,0,55,4.3,46.0,0.0089285714285714,0,0.0,True,0.0,0.0837760483126743,0
성화해장국 인하점,해장국,4.6,25,15,김대원,2025-08-12,6.0,2.3,3.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,2.3,6.0,0.0,0,0.0,False,,0.08424195140668492,0
성화해장국 인하점,해장국,4.6,25,15,류재형,2025-05-28,180.0,3.2,4.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.2,180.0,0.7990779375177871,0,-1.0,False,,0.08260960123303544,0
성화해장국 인하점,해장국,4.6,25,15,r,2025-03-20,13.0,4.4,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.4,13.0,0.0,0,-1.0,False,,0.09093907706981323,0
성화해장국 인하점,해장국,4.6,25,15,이재현,2025-01-24,3.0,3.7,5.0,진짜 맛있음. ,0.5,0,0,0.0,0.0,0,0,8,3.7,3.0,0.0,0,-1.0,False,,0.08423230097715918,0
성화해장국 인하점,해장국,4.6,25,15,345,2025-01-05,11.0,3.3,5.0,정말 맛있습니다! ,0.5,0,0,0.0,0.0,0,0,10,3.3,11.0,0.0,0,-1.0,False,,0.08517319879539417,0
성화해장국 인하점,해장국,4.6,25,15,33syat,2025-01-03,28.0,4.0,5.0,인후 최고 맛집 ,0.5,0,0,0.0,0.0,0,0,9,4.0,28.0,0.0,0,-1.0,False,,0.08421123055965686,0
성화해장국 인하점,해장국,4.6,25,15,최승헌,2024-10-13,1.0,1.0,1.0,벌레나옴.. ,0.5,0,0,0.0,0.0,0,0,7,1.0,1.0,0.0,0,0.0,False,,0.08367472729214229,0
성화해장국 인하점,해장국,4.6,25,15,닥터장,2024-06-06,292.0,2.5,4.0,토지금고 본점보다 맛있는 해장국 ,0.505308210849762,0,0,0.0,0.0,0,0,18,2.5,292.0,0.0284263335509872,0,-1.0,False,,0.08319225331139947,0
성화해장국 인하점,해장국,4.6,25,15,mason,2024-02-26,116.0,3.9,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.9,116.0,0.0,0,-1.0,False,,0.0828853893192085,0
성화해장국 인하점,해장국,4.6,25,15,잉,2023-06-23,41.0,3.8,5.0,최애 해장국집 영업시간이 짧은게 흠 ,0.7625114321708679,0,0,0.0,0.0,0,0,20,3.8,41.0,0.0,0,-1.0,False,,0.08531427240819286,0
성화해장국 인하점,해장국,4.6,25,15,김ji환,2023-04-23,10.0,2.3,5.0,차 가져와도 소주 한병 비우는 맛. ,0.512803316116333,0,0,0.0,0.0,0,0,20,2.3,10.0,0.0,0,-1.0,False,,0.10315256792965803,0
성화해장국 인하점,해장국,4.6,25,15,사도요한,2023-04-06,11.0,4.1,5.0,뼈해장국 나만 알고싶은 맛집 ,0.5216922163963318,0,0,0.0,0.0,0,0,16,4.1,11.0,0.0,0,-1.0,False,,0.09583607635638722,0
성화해장국 인하점,해장국,4.6,25,15,시미,2023-03-29,11.0,4.0,5.0,인후 국밥집 GOAT여기서 양선지 20번 뼈 10번은 먹은듯 ,0.6863616704940796,0,0,0.0,0.0,0,0,34,4.0,11.0,0.1,0,-1.0,False,,0.1000540696524272,0
성화해장국 인하점,해장국,4.6,25,15,ㅇㅇ,2022-09-08,139.0,3.9,5.0,헠헠 넘모 맛있어요 ,0.5195711851119995,0,0,0.0,0.0,0,0,11,3.9,139.0,0.0144230769230769,0,-1.0,False,,0.08238552768997116,0
성화해장국 인하점,해장국,4.6,25,15,ㅡㅡ,2022-07-19,2.0,3.0,5.0,맛있어요 ,0.5,0,0,0.0,0.0,0,0,5,3.0,2.0,0.0,0,-1.0,False,,0.08477676278105895,0
성화해장국 인하점,해장국,4.6,25,15,ㅇㅇ,2022-05-07,8.0,2.8,3.0,"비위 약하신 분들은 성화해장국, 소내장탕은 피하세요. 누린내가 너무 심해요. 내상입어요. 국물맛은 좋았어요. 뼈해장국이나 다른 메뉴는 괜찮을거 같습니다. ",0.8260930776596069,1,1,0.0588235294117647,0.0588235294117647,1,1,86,3.9,139.0,0.0144230769230769,0,0.0,True,0.0,0.08265803836202426,0
성화해장국 인하점,해장국,4.6,25,15,김재호 Jay Kim,2021-12-31,20.0,3.2,5.0,평생 먹어본 해장국 중에 최고입니다.양선지 해장국이 정말 맛있었습니다.???????????????????????????? ,0.5125301480293274,0,0,0.0,0.0,0,0,68,3.2,20.0,0.0,0,-1.0,False,,0.08354978072649064,0
성화해장국 인하점,해장국,4.6,25,15,c,2021-11-28,11.0,4.3,5.0,군대가서도 그리울거야 성화... ,0.5264430642127991,0,0,0.0,0.0,0,0,18,4.3,11.0,0.0,0,1.0,False,,0.23403385474058336,0
성화해장국 인하점,해장국,4.6,25,15,혜연,2021-09-25,6.0,4.7,5.0,?????????? ,0.6572372913360596,0,0,0.0,0.0,0,0,11,4.7,6.0,0.0,0,-1.0,False,,0.09633289343533559,0
써브웨이 인하대점,샌드위치,2.8,16,0,다녀왔어요,2025-10-16,46.0,4.3,4.0,바쁜데도 친절하세요가끔 빼달라고 한 야채가 들어가 있기도 해요..그치만 정말 바쁘니까요.. 이해합니다 ,0.5821555852890015,1,0,0.0909090909090909,0.0,1,0,57,4.3,46.0,0.0089285714285714,0,-1.0,False,,0.08436249018293138,0
써브웨이 인하대점,샌드위치,2.8,16,0,냑,2025-09-26,50.0,3.8,1.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.8,50.0,0.2142857142857142,0,0.0,False,,0.08239456557305448,0
써브웨이 인하대점,샌드위치,2.8,16,0,조윤진,2024-11-01,3.0,3.0,1.0,적량보다 더 넣어드렸어요<<<<<<< 주안역점 기본제공량왠... 더보기,0.6468465328216553,0,0,0.0,0.0,0,0,39,3.0,3.0,0.0,0,1.0,False,,0.0885690884379284,0
써브웨이 인하대점,샌드위치,2.8,16,0,ㅇㅇ,2024-10-24,139.0,3.9,1.0,재료 아끼지 마세요. ,0.3581599593162536,0,0,0.0,0.0,0,0,12,3.9,139.0,0.0144230769230769,0,0.0,False,,0.08238552768997116,0
써브웨이 인하대점,샌드위치,2.8,16,0,폴라포베어,2024-03-05,7.0,4.4,2.0,개강하면 귀신같이 어플 선주문 막아놓는게 너무 킹받음 ,0.4796023964881897,1,0,0.1428571428571428,0.0,1,0,30,4.4,7.0,0.0,0,0.0,False,,0.12678544455490184,0
써브웨이 인하대점,샌드위치,2.8,16,0,브륄레,2023-12-02,26.0,3.2,1.0,불친절하고 야채도 조금밖에 안 줌 ,0.1837902665138244,1,0,0.2,0.0,1,0,19,4.4,7.0,0.0119047619047619,0,0.0,False,,0.14656078775906994,0
써브웨이 인하대점,샌드위치,2.8,16,0,다원,2023-08-08,13.0,4.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.8,13.0,0.3333333333333333,0,-1.0,False,,0.0879765329684292,0
써브웨이 인하대점,샌드위치,2.8,16,0,신나래,2023-08-01,392.0,4.8,5.0,인하대안에있어서 배민주문은 안되지만ㅠㅡㅠ그래도 직원분들이 친절하시고 좋아요! ,0.5085464119911194,2,0,0.3333333333333333,0.0,1,0,43,4.8,392.0,0.0184330296751363,0,-1.0,False,,0.08938075371677257,0
써브웨이 인하대점,샌드위치,2.8,16,0,친절한 고양이,2023-05-24,16.0,4.7,5.0,인경호와 서브웨이는 국룰이져 ,0.5689899921417236,0,0,0.0,0.0,0,0,16,4.7,16.0,0.0,0,-1.0,False,,0.08868866397998472,0
써브웨이 인하대점,샌드위치,2.8,16,0,맹민주,2023-05-04,3.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,3.0,0.0,0,-1.0,False,,0.11388834130376775,0
써브웨이 인하대점,샌드위치,2.8,16,0,Nodirkhon,2022-10-15,1.0,1.0,1.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,1.0,1.0,0.0,0,0.0,False,,0.08367472729214229,0
써브웨이 인하대점,샌드위치,2.8,16,0,뜌뜌,2022-01-27,11.0,3.9,3.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.9,11.0,0.0069794050343249,0,0.0,False,,0.08546966966004443,0
써브웨이 인하대점,샌드위치,2.8,16,0,교,2021-03-23,49.0,4.1,5.0,친절한디용 직원이 바뀌엇나?? ,0.5219252109527588,2,0,0.6666666666666666,0.0,1,0,17,4.1,49.0,0.0,0,-1.0,False,,0.0844544592212228,0
써브웨이 인하대점,샌드위치,2.8,16,0,KMI,2021-01-22,5.0,3.4,1.0,잘못듣고 엉뚱한거 만들어놓고 고객잘못이라 뒤집어씌우는 어이없는 지점. 알바는 거짓말할리가 없다면서 오히려 진상취급하네요서브웨이 여러지점 다녀봤지만 여기만큼 헛웃음 나오는데는 또 처음이네요. ,0.3228093981742859,1,0,0.0526315789473684,0.0,1,0,106,3.4,5.0,0.0,0,0.0,False,,0.08454393750563981,0
써브웨이 인하대점,샌드위치,2.8,16,0,리뷰왕,2020-07-21,11.0,2.5,2.0,이틀연속 에그마요가 없다니ㅠ.ㅠ  ,0.7037503123283386,0,0,0.0,0.0,0,0,19,2.5,11.0,0.0,0,0.0,False,,0.09365894764108508,0
써브웨이 인하대점,샌드위치,2.8,16,0,룰루,2020-06-25,122.0,3.9,2.0,알바가 불친절아침에 없는게 너무 많음 ,0.4142759144306183,1,0,0.2,0.0,1,0,21,3.9,122.0,0.0,0,0.0,False,,0.08398887498142552,0
레커훈스 인하대점,치킨,4.7,13,0,지금가는중,2024-05-30,13.0,3.8,5.0,인후 원탑 ,0.5,0,0,0.0,0.0,0,0,6,3.8,13.0,0.0,0,-1.0,False,,0.08370640737737535,0
레커훈스 인하대점,치킨,4.7,13,0,마타누이,2024-05-25,63.0,4.6,5.0,치킨도 정말 맛있고 사장님도 친절하십니다! ,0.502708911895752,1,0,0.2,0.0,1,0,24,4.6,63.0,0.0616162488298779,0,-1.0,False,,0.08765823614332272,0
레커훈스 인하대점,치킨,4.7,13,0,이두현,2024-02-01,4.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,4.0,0.0,0,-1.0,False,,0.1150814561221731,0
레커훈스 인하대점,치킨,4.7,13,0,전국일주맛집투어라이더,2023-11-28,371.0,4.6,5.0,후라이드가 엄청 맛있습니다. 양념은 약간 호불호가 갈릴수도..내부가 넓진 않아용 ,0.9262591600418092,1,0,0.1111111111111111,0.0,1,0,45,4.6,371.0,0.0146520146520146,0,-1.0,False,,0.08524340747168661,0
레커훈스 인하대점,치킨,4.7,13,0,김민수,2022-12-21,2.0,5.0,5.0,인하대후문에서 가장 가성비있고 맛있는 치킨집인거같아용! 너무 맛있어용이제 치킨 여기서만 시켜먹을거에요! ,0.512043297290802,1,0,0.1,0.0,1,0,58,5.0,2.0,0.0,1,-1.0,False,,0.11939968859509882,0
레커훈스 인하대점,치킨,4.7,13,0,이시형,2022-12-21,1.0,5.0,5.0,맛집이네요! ,0.5,0,0,0.0,0.0,0,0,7,5.0,1.0,0.0,1,-1.0,False,,0.129395679376649,0
레커훈스 인하대점,치킨,4.7,13,0,하하하하,2022-12-21,1.0,5.0,5.0,인하대 치킨집 추천해달라 하면 바로 레커훈스네요 사장님하고 사모님이 친절하시고 치킨도 빨리 나오고  특히 크리스피가 다른데 보다 바삭하고 너무 맛있어요!!! 안가보신 분들 왕추천 ,0.5045146942138672,1,0,0.0454545454545454,0.0,1,0,100,5.0,1.0,0.0,1,-1.0,False,,0.0935781594555227,0
레커훈스 인하대점,치킨,4.7,13,0,강환,2022-12-20,1.0,5.0,5.0,가성비 좋고 맛도 좋습니다! 매장방문 했는데 두분 사장님 정말 친절하시네요 ! 후라이드 한마리 만원! 대박입니다 ,0.5026279091835022,1,0,0.0666666666666666,0.0,1,0,63,5.0,1.0,0.0,0,-1.0,False,,0.09459494657964018,0
레커훈스 인하대점,치킨,4.7,13,0,오지웅,2022-12-17,35.0,2.5,1.0,되게 재밌게 장사하시네 ㅋㅋㅋ배달이 안되면요 배달어플에서 지금은 배달이 어렵다고 배달을 내려 놓으시면되잖아요 어플에서 25분뜨길래 주문했을 뿐이고... 더보기,0.599379301071167,1,0,0.0588235294117647,0.0,1,0,88,2.5,35.0,0.0,0,0.0,False,,0.08357468305387186,0
레커훈스 인하대점,치킨,4.7,13,0,박지혜,2022-08-04,16.0,3.8,5.0,여기 진짜 사장님과 사모님 친절하시고치킨도 너무 맛있어요특히 양념치킨... 더보기,0.5092862248420715,1,0,0.1111111111111111,0.0,1,0,45,3.8,16.0,0.0,0,-1.0,False,,0.08448077667263593,0
레커훈스 인하대점,치킨,4.7,13,0,내 리뷰보면 실패안함,2022-01-03,188.0,3.7,5.0,레훈 크리스피는 진짜사랑임반마리 5천원 개꿀    축구경기 있는날엔 눈코뜰새 없이 바쁘신 사장님ㅋㅋㅋ ,0.5347991585731506,0,0,0.0,0.0,0,0,57,3.7,188.0,0.0129346129888766,0,0.0,True,0.0,0.08350376403508256,0
레커훈스 인하대점,치킨,4.7,13,0,동그란키위새,2021-07-21,107.0,4.8,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.8,107.0,1.0,0,-1.0,False,,0.08714529616335367,0
레커훈스 인하대점,치킨,4.7,13,0,김영천,2020-03-26,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
엉터리 무한대패 인하대점,삼겹살,2.7,3,12,Asap,2025-07-13,74.0,4.2,1.0,알바가 친절했는데사장님이 불친절하시네요 아쉽 ,0.6089577078819275,2,0,0.5,0.0,1,0,25,4.2,74.0,0.006368835412953,0,0.0,False,,0.09141606889380158,0
엉터리 무한대패 인하대점,삼겹살,2.7,3,12,Aagii,2025-07-07,1.0,5.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,1.0,0.0,0,-1.0,False,,0.11129155206070854,0
엉터리 무한대패 인하대점,삼겹살,2.7,3,12,류재형,2025-05-28,180.0,3.2,2.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.2,180.0,0.7990779375177871,0,0.0,False,,0.08260960123303544,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,개루사,2025-08-22,3.0,2.3,1.0,맛 없어요 ,0.5,0,0,0.0,0.0,0,0,6,2.3,3.0,0.0,0,0.0,False,,0.08360740385063917,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,안승한,2025-08-07,5.0,4.0,4.0,22년엔 박창순이었죠.박지혜 창렬 순댓국이요. 인하대 주변 시세를 생각하면 너무 비쌌어요. 하지만 24시간 영업이다보니 심야할증 붙는다는 생각으로 ... 더보기,0.8659930229187012,0,0,0.0,0.0,0,0,89,4.0,5.0,0.0,0,0.0,True,0.0,0.0850742240678597,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,ㅇ,2025-08-03,2.0,1.0,1.0,벽에 바퀴벌레있는데 밥이 들어가겠습니까… ,0.4930839538574219,0,0,0.0,0.0,0,0,23,1.0,2.0,0.0,0,0.0,False,,0.10455689462563242,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,hyun,2025-07-03,25.0,4.2,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,5.0,3.0,0.5,0,-1.0,False,,0.09814355334807659,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,맛집조하,2025-06-01,16.0,4.3,3.0,맛은 쏘쏘.. 새우젓 덜고있는데 새우젓 뚜껑 닫으라하고 중간에 가져가고 불편했음 ,0.5400668382644653,0,0,0.0,0.0,0,0,45,4.3,16.0,0.0,0,0.0,False,,0.0870081697630373,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,평점깎는노인,2025-01-31,251.0,4.5,4.0,선지해장국 먹었는데선지가 좀 딱딱했던 것 빼곤 맛있었어요 ,0.5119279623031616,0,0,0.0,0.0,0,0,32,4.5,251.0,0.0,0,-1.0,False,,0.08532081140853762,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,찍먹이쥬,2024-02-18,23.0,3.6,1.0,배달로 할인 받아서 시켜먹었는데 그냥 돈 벌이에 미쳐 있는 프렌차이즈 같음여기 주인하고 서빙하는 사장인가 다 친절하고 응대도 잘함근... 더보기,0.5369581580162048,2,0,0.1052631578947368,0.0,1,0,80,3.6,23.0,0.0335353535353535,0,0.0,False,,0.0834432874088451,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,Mi,2023-05-18,19.0,1.2,1.0,순대 5토막 들어있고비싸기만 하고 맛은 없고다신 안감 ,0.1444303840398788,0,0,0.0,0.0,0,0,30,1.2,19.0,0.0,0,0.0,False,,0.0904927509717561,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,잇힝,2023-03-16,23.0,2.4,1.0,맛. 평범가격. 비싼듯친절. 다신안옴 ,0.2981229126453399,1,0,0.25,0.0,1,0,21,2.4,23.0,0.0066666666666666,0,0.0,False,,0.09511019356528114,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,피자빵,2022-11-16,4.0,4.0,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,4.0,4.0,0.0,0,-1.0,False,,0.09137884224618546,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,A330,2022-04-10,8.0,4.5,1.0,매우 불친절 ,0.5,1,0,0.5,0.0,1,0,7,4.5,8.0,0.3333333333333333,0,0.0,False,,0.1315328154349794,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,김정우,2021-09-22,56.0,3.2,1.0,몇번 배달시켜 먹었는데 싸가지 더럽게 없음. 맛도 별로임. 돼지고기 수육을 시키면 훈제삼겹을 쪄서 내주는 마법~캬!! 절대 가지마셈 ,0.1774095445871353,0,0,0.0,0.0,0,0,74,3.2,56.0,0.0,0,0.0,False,,0.08351021126369343,0
박지혜 모던순대국 소머리국밥 인하직영점,순대,2.5,13,43,규리,2021-03-27,21.0,4.3,5.0,무난하고 맛있어요 하텍 거주잔데 교수님 강의하실때 몰래 빠져나와서 해장한 적도 있음 가까워서 좋아요 뼈해장국이랑 수육국밥 ㅊㅊ ,0.5072190761566162,0,0,0.0,0.0,0,0,71,4.3,21.0,0.0,0,-1.0,False,,0.08509075545476033,0
담벼락,"호프,요리주점",3.4,5,29,류재형,2025-06-02,180.0,3.2,3.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.2,180.0,0.7990779375177871,0,0.0,False,,0.08260960123303544,0
담벼락,"호프,요리주점",3.4,5,29,희희,2025-02-01,85.0,3.6,1.0,"요식업을 운영할때 가장 중요한건 위생이라고 생각하는데 일행 셋이랑 같이 갔다가 다음 날에 나 빼고 다 같이 식중독 걸리고, 한명은 진짜 심해서 응급실까지 갔음 기본도 안 된 곳. 여기 안주 먹을바에 인경호 똥물 퍼마실게요 ",0.4783270955085754,0,0,0.0,0.0,0,0,124,3.6,85.0,0.0085470085470085,0,0.0,True,,0.08271402998215194,0
담벼락,"호프,요리주점",3.4,5,29,Janggg,2023-12-07,3.0,3.7,5.0,내용없음,0.5,0,0,0.0,0.0,0,0,4,3.7,3.0,0.0,0,-1.0,False,,0.08423230097715918,0
담벼락,"호프,요리주점",3.4,5,29,임페디멘타,2023-05-14,41.0,4.7,5.0,"오랜만에 갔는데물가 대비 가격도 많이 안올랐고, 안주 가성비 좋아요. 학교 주변에서만 먹을 수 있는 과일 소주도 맛있어요. ",0.5067461729049683,1,0,0.0588235294117647,0.0,1,0,69,4.7,41.0,0.0333333333333333,0,-1.0,False,,0.08382036638794144,0
담벼락,"호프,요리주점",3.4,5,29,퉁그리,2022-01-23,391.0,3.9,3.0,계란무한리필 나쁘지 않습니다 연탄불고기듀 괜춘 ,0.6230173110961914,0,0,0.0,0.0,0,0,26,3.9,391.0,0.0197786732371712,0,0.0,False,,0.08344949388962701,0
인쌩맥주 인하대후문점,"호프,요리주점",4.0,1,0,양희경,2024-02-11,5.0,4.0,4.0,지하에서 냄새가 조금 나네요.. 지하는 조금 피하셔요 ,0.7068514227867126,0,0,0.0,0.0,0,0,30,4.0,5.0,0.0,0,0.0,True,,0.09631905056092707,0
지붕덮밥,도시락,4.0,6,144,.,2025-06-25,55.0,3.4,2.0,연어 진짜 개얇음 먹을때 얇아서 화가남 자꾸 이게 13900원??진짜 뭔 ㅋㅋ 그럴듯하게 한판에 이것저것 내어서 어찌저찌 무마해보이려는게 괴씸함 ;;본 음식에 충실해야지 이게 무슨... 더보기,0.2693316638469696,0,1,0.0,0.0416666666666666,0,1,107,3.4,55.0,0.0202690769996144,0,0.0,False,,0.08478967724182442,0
지붕덮밥,도시락,4.0,6,144,Lovely,2025-02-17,502.0,4.5,5.0,인하대 후문쪽에 이렇게 감성 넘치는 작은 식당이 있다니.. 종로 삼청동에 있을만한 식당이네용 연어장이랑 항정살덮밥 너무 맛있어요..! :) ,0.5144037008285522,0,2,0.0,0.1176470588235294,0,1,78,4.5,502.0,0.0098324514991181,0,-1.0,False,,0.08427334919400477,0
지붕덮밥,도시락,4.0,6,144,BlueHat,2025-02-02,110.0,4.8,5.0,맛있었습니다 :-) ,0.5126062035560608,0,0,0.0,0.0,0,0,11,4.8,110.0,0.7006666666666667,0,-1.0,False,,0.08562611528380835,0
지붕덮밥,도시락,4.0,6,144,ㅇㅇ,2024-11-04,139.0,3.9,3.0,웨이팅 하고 그러는데 그 정도까진 아님... 이게 바이럴 마케팅의 힘? ,0.6940716505050659,0,0,0.0,0.0,0,0,40,3.9,139.0,0.0144230769230769,0,0.0,False,,0.0835512930683016,0
지붕덮밥,도시락,4.0,6,144,진짜임,2024-09-01,20.0,3.4,4.0,맛있다 ,0.5,0,0,0.0,0.0,0,0,4,3.4,20.0,0.2666666666666666,0,-1.0,False,,0.08254398412733265,0
지붕덮밥,도시락,4.0,6,144,그사물,2024-02-23,2.0,5.0,5.0,혼밥하기에도 데이트 하기에도 좋아요.지난번에는 새우장반반 덮밥 먹고 이번에는 연어장 덮밥 먹었는데 둘 다 식감이 너무 좋아요.... 더보기,0.5176790952682495,0,0,0.0,0.0,0,0,77,5.0,2.0,0.0,0,-1.0,False,,0.09062129984248161,0
